B1-8_3 -2,-2.4,9.5 0,0,0,1 1,5,1
B1-9_3 -2,-2.4,8.5 0,0,0,1 1,5,1
B1-10_3 -2,-2.4,7.5 0,0,0,1 1,5,1
B1-1_4 -1,-2.4,16.5 0,0,0,1 1,5,1
B1-2_4 -1,-2.4,15.5 0,0,0,1 1,5,1
B1-3_4 -1,-2.4,14.5 0,0,0,1 1,5,1
B1-4_4 -1,-2.4,13.5 0,0,0,1 1,5,1
B1-5_4 -1,-2.4,12.5 0,0,0,1 1,5,1
B1-6_4 -1,-2.4,11.5 0,0,0,1 1,5,1
B1-7_4 -1,-2.4,10.5 0,0,0,1 1,5,1
B1-8_4 -1,-2.4,9.5 0,0,0,1 1,5,1
B1-9_4 -1,-2.4,8.5 0,0,0,1 1,5,1
B1-10_4 -1,-2.4,7.5 0,0,0,1 1,5,1
B1-1_5 0,-2.4,16.5 0,0,0,1 1,5,1
B1-2_5 0,-2.4,15.5 0,0,0,1 1,5,1
B1-3_5 0,-2.4,14.5 0,0,0,1 1,5,1
B1-4_5 0,-2.4,13.5 0,0,0,1 1,5,1
B1-5_5 0,-2.4,12.5 0,0,0,1 1,5,1
B1-6_5 0,-2.4,11.5 0,0,0,1 1,5,1
B1-7_5 0,-2.4,10.5 0,0,0,1 1,5,1
B1-8_5 0,-2.4,9.5 0,0,0,1 1,5,1
B1-9_5 0,-2.4,8.5 0,0,0,1 1,5,1
B1-10_5 0,-2.4,7.5 0,0,0,1 1,5,1
B1-1_6 1,-2.4,16.5 0,0,0,1 1,5,1
B1-2_6 1,-2.4,15.5 0,0,0,1 1,5,1
B1-3_6 1,-2.4,14.5 0,0,0,1 1,5,1
B1-4_6 1,-2.4,13.5 0,0,0,1 1,5,1
B1-5_6 1,-2.4,12.5 0,0,0,1 1,5,1
B1-6_6 1,-2.4,11.5 0,0,0,1 1,5,1
B1-7_6 1,-2.4,10.5 0,0,0,1 1,5,1
B1-8_6 1,-2.4,9.5 0,0,0,1 1,5,1
B1-9_6 1,-2.4,8.5 0,0,0,1 1,5,1
B1-10_6 1,-2.4,7.5 0,0,0,1 1,5,1
B1-1_7 2,-2.4,16.5 0,0,0,1 1,5,1
B1-2_7 2,-2.4,15.5 0,0,0,1 1,5,1
B1-3_7 2,-2.4,14.5 0,0,0,1 1,5,1
B1-4_7 2,-2.4,13.5 0,0,0,1 1,5,1
B1-5_7 2,-2.4,12.5 0,0,0,1 1,5,1
B1-6_7 2,-2.4,11.5 0,0,0,1 1,5,1
B1-7_7 2,-2.4,10.5 0,0,0,1 1,5,1
B1-8_7 2,-2.4,9.5 0,0,0,1 1,5,1
B1-9_7 2,-2.4,8.5 0,0,0,1 1,5,1
B1-10_7 2,-2.4,7.5 0,0,0,1 1,5,1
B1-1_8 3,-2.4,16.5 0,0,0,1 1,5,1
B1-2_8 3,-2.4,15.5 0,0,0,1 1,5,1
B1-3_8 3,-2.4,14.5 0,0,0,1 1,5,1
B1-4_8 3,-2.4,13.5 0,0,0,1 1,5,1
B1-5_8 3,-2.4,12.5 0,0,0,1 1,5,1
B1-6_8 3,-2.4,11.5 0,0,0,1 1,5,1
B1-7_8 3,-2.4,10.5 0,0,0,1 1,5,1
B1-8_8 3,-2.4,9.5 0,0,0,1 1,5,1
B1-9_8 3,-2.4,8.5 0,0,0,1 1,5,1
B1-10_8 3,-2.4,7.5 0,0,0,1 1,5,1
B1-1_9 4,-2.4,16.5 0,0,0,1 1,5,1
B1-2_9 4,-2.4,15.5 0,0,0,1 1,5,1
B1-3_9 4,-2.4,14.5 0,0,0,1 1,5,1
B1-4_9 4,-2.4,13.5 0,0,0,1 1,5,1
B1-5_9 4,-2.4,12.5 0,0,0,1 1,5,1
B1-6_9 4,-2.4,11.5 0,0,0,1 1,5,1
B1-7_9 4,-2.4,10.5 0,0,0,1 1,5,1
B1-8_9 4,-2.4,9.5 0,0,0,1 1,5,1
B1-9_9 4,-2.4,8.5 0,0,0,1 1,5,1
B1-10_9 4,-2.4,7.5 0,0,0,1 1,5,1
B1-L2 -5,-2.4,13.5 0,0,0,1 1,5,1
B1-L1 -6,-2.4,13.5 0,0,0,1 1,5,1
B1-R2 5,-2.4,13.5 0,0,0,1 1,5,1
B1-R1 6,-2.4,13.5 0,0,0,1 1,5,1
B2-1_1 -7,-1.4,6.5 0,0,0,1 1,3,1
B2-2_1 -7,-1.4,5.5 0,0,0,1 1,3,1
B2-3_1 -7,-1.4,4.5 0,0,0,1 1,3,1
B2-4_1 -7,-1.4,3.5 0,0,0,1 1,3,1
B2-1_2 -6,-1.4,6.5 0,0,0,1 1,3,1
B2-2_2 -6,-1.4,5.5 0,0,0,1 1,3,1
B2-3_2 -6,-1.4,4.5 0,0,0,1 1,3,1
B2-4_2 -6,-1.4,3.5 0,0,0,1 1,3,1
B2-1_3 -5,-1.4,6.5 0,0,0,1 1,3,1
B2-2_3 -5,-1.4,5.5 0,0,0,1 1,3,1
B2-3_3 -5,-1.4,4.5 0,0,0,1 1,3,1
B2-4_3 -5,-1.4,3.5 0,0,0,1 1,3,1
B2-1_4 -4,-1.4,6.5 0,0,0,1 1,3,1
B2-2_4 -4,-1.4,5.5 0,0,0,1 1,3,1
B2-3_4 -4,-1.4,4.5 0,0,0,1 1,3,1
B2-4_4 -4,-1.4,3.5 0,0,0,1 1,3,1
B2-1_5 -3,-1.4,6.5 0,0,0,1 1,3,1
B2-2_5 -3,-1.4,5.5 0,0,0,1 1,3,1
B2-3_5 -3,-1.4,4.5 0,0,0,1 1,3,1
B2-4_5 -3,-1.4,3.5 0,0,0,1 1,3,1
B2-1_6 -2,-1.4,6.5 0,0,0,1 1,3,1
B2-2_6 -2,-1.4,5.5 0,0,0,1 1,3,1
B2-3_6 -2,-1.4,4.5 0,0,0,1 1,3,1
B2-4_6 -2,-1.4,3.5 0,0,0,1 1,3,1
B2-1_7 -1,-1.4,6.5 0,0,0,1 1,3,1
B2-2_7 -1,-1.4,5.5 0,0,0,1 1,3,1
B2-3_7 -1,-1.4,4.5 0,0,0,1 1,3,1
B2-4_7 -1,-1.4,3.5 0,0,0,1 1,3,1
B2-1_8 0,-1.4,6.5 0,0,0,1 1,3,1
B2-2_8 0,-1.4,5.5 0,0,0,1 1,3,1
B2-3_8 0,-1.4,4.5 0,0,0,1 1,3,1
B2-4_8 0,-1.4,3.5 0,0,0,1 1,3,1
B2-1_9 1,-1.4,6.5 0,0,0,1 1,3,1
B2-2_9 1,-1.4,5.5 0,0,0,1 1,3,1
B2-3_9 1,-1.4,4.5 0,0,0,1 1,3,1
B2-4_9 1,-1.4,3.5 0,0,0,1 1,3,1
B2-1_10 2,-1.4,6.5 0,0,0,1 1,3,1
B2-2_10 2,-1.4,5.5 0,0,0,1 1,3,1
B2-3_10 2,-1.4,4.5 0,0,0,1 1,3,1
B2-4_10 2,-1.4,3.5 0,0,0,1 1,3,1
B2-1_11 3,-1.4,6.5 0,0,0,1 1,3,1
B2-2_11 3,-1.4,5.5 0,0,0,1 1,3,1
B2-3_11 3,-1.4,4.5 0,0,0,1 1,3,1
B2-4_11 3,-1.4,3.5 0,0,0,1 1,3,1
B2-1_12 4,-1.4,6.5 0,0,0,1 1,3,1
B2-2_12 4,-1.4,5.5 0,0,0,1 1,3,1
B2-3_12 4,-1.4,4.5 0,0,0,1 1,3,1
B2-4_12 4,-1.4,3.5 0,0,0,1 1,3,1
B2-1_13 5,-1.4,6.5 0,0,0,1 1,3,1
B2-2_13 5,-1.4,5.5 0,0,0,1 1,3,1
B2-3_13 5,-1.4,4.5 0,0,0,1 1,3,1
B2-4_13 5,-1.4,3.5 0,0,0,1 1,3,1
B2-1_14 6,-1.4,6.5 0,0,0,1 1,3,1
B2-2_14 6,-1.4,5.5 0,0,0,1 1,3,1
B2-3_14 6,-1.4,4.5 0,0,0,1 1,3,1
B2-4_14 6,-1.4,3.5 0,0,0,1 1,3,1
B2-1_15 7,-1.4,6.5 0,0,0,1 1,3,1
B2-2_15 7,-1.4,5.5 0,0,0,1 1,3,1
B2-3_15 7,-1.4,4.5 0,0,0,1 1,3,1
B2-4_15 7,-1.4,3.5 0,0,0,1 1,3,1
BT -1.25,-2.4,18.75 0,0,0,1 0.5,5,0.5
BT -0.75,-2.4,18.75 0,0,0,1 0.5,5,0.5
BT -0.25,-2.4,18.75 0,0,0,1 0.5,5,0.5
BT 0.25,-2.4,18.75 0,0,0,1 0.5,5,0.5
BT 0.75,-2.4,18.75 0,0,0,1 0.5,5,0.5
BT 1.25,-2.4,18.75 0,0,0,1 0.5,5,0.5
BT -1.75,-2.4,18.25 0,0,0,1 0.5,5,0.5
BT -1.25,-2.4,18.25 0,0,0,1 0.5,5,0.5
BT -0.75,-2.4,18.25 0,0,0,1 0.5,5,0.5
BT -0.25,-2.4,18.25 0,0,0,1 0.5,5,0.5
BT 0.25,-2.4,18.25 0,0,0,1 0.5,5,0.5
BT 0.75,-2.4,18.25 0,0,0,1 0.5,5,0.5
BT 1.25,-2.4,18.25 0,0,0,1 0.5,5,0.5
BT 1.75,-2.4,18.25 0,0,0,1 0.5,5,0.5
BT -2.25,-2.4,17.75 0,0,0,1 0.5,5,0.5
BT -1.75,-2.4,17.75 0,0,0,1 0.5,5,0.5
BT -1.25,-2.4,17.75 0,0,0,1 0.5,5,0.5
BT -0.75,-2.4,17.75 0,0,0,1 0.5,5,0.5
BT -0.25,-2.4,17.75 0,0,0,1 0.5,5,0.5
BT 0.25,-2.4,17.75 0,0,0,1 0.5,5,0.5
BT 0.75,-2.4,17.75 0,0,0,1 0.5,5,0.5
BT 1.25,-2.4,17.75 0,0,0,1 0.5,5,0.5
BT 1.75,-2.4,17.75 0,0,0,1 0.5,5,0.5
BT 2.25,-2.4,17.75 0,0,0,1 0.5,5,0.5
BT -2.75,-2.4,17.25 0,0,0,1 0.5,5,0.5
BT -2.25,-2.4,17.25 0,0,0,1 0.5,5,0.5
BT -1.75,-2.4,17.25 0,0,0,1 0.5,5,0.5
BT -1.25,-2.4,17.25 0,0,0,1 0.5,5,0.5
BT -0.75,-2.4,17.25 0,0,0,1 0.5,5,0.5
BT -0.25,-2.4,17.25 0,0,0,1 0.5,5,0.5
BT 0.25,-2.4,17.25 0,0,0,1 0.5,5,0.5
BT 0.75,-2.4,17.25 0,0,0,1 0.5,5,0.5
BT 1.25,-2.4,17.25 0,0,0,1 0.5,5,0.5
BT 1.75,-2.4,17.25 0,0,0,1 0.5,5,0.5
BT 2.25,-2.4,17.25 0,0,0,1 0.5,5,0.5
BT 2.75,-2.4,17.25 0,0,0,1 0.5,5,0.5
BT -15.25,-2.4,16.75 0,0,0,1 0.5,5,0.5
BT -14.75,-2.4,16.75 0,0,0,1 0.5,5,0.5
BT -14.25,-2.4,16.75 0,0,0,1 0.5,5,0.5
BT -13.75,-2.4,16.75 0,0,0,1 0.5,5,0.5
BT -13.25,-2.4,16.75 0,0,0,1 0.5,5,0.5
BT -12.75,-2.4,16.75 0,0,0,1 0.5,5,0.5
BT -12.25,-2.4,16.75 0,0,0,1 0.5,5,0.5
BT -11.75,-2.4,16.75 0,0,0,1 0.5,5,0.5
BT -11.25,-2.4,16.75 0,0,0,1 0.5,5,0.5
BT -10.75,-2.4,16.75 0,0,0,1 0.5,5,0.5
BT -10.25,-2.4,16.75 0,0,0,1 0.5,5,0.5
BT -9.75,-2.4,16.75 0,0,0,1 0.5,5,0.5
BT -9.25,-2.4,16.75 0,0,0,1 0.5,5,0.5
BT -8.75,-2.4,16.75 0,0,0,1 0.5,5,0.5
BT -8.25,-2.4,16.75 0,0,0,1 0.5,5,0.5
BT -7.75,-2.4,16.75 0,0,0,1 0.5,5,0.5
BT -7.25,-2.4,16.75 0,0,0,1 0.5,5,0.5
BT -6.75,-2.4,16.75 0,0,0,1 0.5,5,0.5
BT -6.25,-2.4,16.75 0,0,0,1 0.5,5,0.5
BT -5.75,-2.4,16.75 0,0,0,1 0.5,5,0.5
BT -5.25,-2.4,16.75 0,0,0,1 0.5,5,0.5
BT -4.75,-2.4,16.75 0,0,0,1 0.5,5,0.5
BT 4.75,-2.4,16.75 0,0,0,1 0.5,5,0.5
BT 5.25,-2.4,16.75 0,0,0,1 0.5,5,0.5
BT 5.75,-2.4,16.75 0,0,0,1 0.5,5,0.5
BT 6.25,-2.4,16.75 0,0,0,1 0.5,5,0.5
BT 6.75,-2.4,16.75 0,0,0,1 0.5,5,0.5
BT 7.25,-2.4,16.75 0,0,0,1 0.5,5,0.5
BT 7.75,-2.4,16.75 0,0,0,1 0.5,5,0.5
BT 8.25,-2.4,16.75 0,0,0,1 0.5,5,0.5
BT 8.75,-2.4,16.75 0,0,0,1 0.5,5,0.5
BT 9.25,-2.4,16.75 0,0,0,1 0.5,5,0.5
BT 9.75,-2.4,16.75 0,0,0,1 0.5,5,0.5
BT 10.25,-2.4,16.75 0,0,0,1 0.5,5,0.5
BT 10.75,-2.4,16.75 0,0,0,1 0.5,5,0.5
BT 11.25,-2.4,16.75 0,0,0,1 0.5,5,0.5
BT 11.75,-2.4,16.75 0,0,0,1 0.5,5,0.5
BT 12.25,-2.4,16.75 0,0,0,1 0.5,5,0.5
BT 12.75,-2.4,16.75 0,0,0,1 0.5,5,0.5
BT 13.25,-2.4,16.75 0,0,0,1 0.5,5,0.5
BT 13.75,-2.4,16.75 0,0,0,1 0.5,5,0.5
BT 14.25,-2.4,16.75 0,0,0,1 0.5,5,0.5
BT 14.75,-2.4,16.75 0,0,0,1 0.5,5,0.5
BT 15.25,-2.4,16.75 0,0,0,1 0.5,5,0.5
BT -15.25,-2.4,16.25 0,0,0,1 0.5,5,0.5
BT -14.75,-2.4,16.25 0,0,0,1 0.5,5,0.5
BT -14.25,-2.4,16.25 0,0,0,1 0.5,5,0.5
BT -13.75,-2.4,16.25 0,0,0,1 0.5,5,0.5
BT -13.25,-2.4,16.25 0,0,0,1 0.5,5,0.5
BT -12.75,-2.4,16.25 0,0,0,1 0.5,5,0.5
BT -12.25,-2.4,16.25 0,0,0,1 0.5,5,0.5
BT -11.75,-2.4,16.25 0,0,0,1 0.5,5,0.5
BT -11.25,-2.4,16.25 0,0,0,1 0.5,5,0.5
BT -10.75,-2.4,16.25 0,0,0,1 0.5,5,0.5
BT -10.25,-2.4,16.25 0,0,0,1 0.5,5,0.5
BT -9.75,-2.4,16.25 0,0,0,1 0.5,5,0.5
BT -9.25,-2.4,16.25 0,0,0,1 0.5,5,0.5
BT -8.75,-2.4,16.25 0,0,0,1 0.5,5,0.5
BT -8.25,-2.4,16.25 0,0,0,1 0.5,5,0.5
BT -7.75,-2.4,16.25 0,0,0,1 0.5,5,0.5
BT -7.25,-2.4,16.25 0,0,0,1 0.5,5,0.5
BT -6.75,-2.4,16.25 0,0,0,1 0.5,5,0.5
BT -6.25,-2.4,16.25 0,0,0,1 0.5,5,0.5
BT -5.75,-2.4,16.25 0,0,0,1 0.5,5,0.5
BT -5.25,-2.4,16.25 0,0,0,1 0.5,5,0.5
BT -4.75,-2.4,16.25 0,0,0,1 0.5,5,0.5
BT 4.75,-2.4,16.25 0,0,0,1 0.5,5,0.5
BT 5.25,-2.4,16.25 0,0,0,1 0.5,5,0.5
BT 5.75,-2.4,16.25 0,0,0,1 0.5,5,0.5
BT 6.25,-2.4,16.25 0,0,0,1 0.5,5,0.5
BT 6.75,-2.4,16.25 0,0,0,1 0.5,5,0.5
BT 7.25,-2.4,16.25 0,0,0,1 0.5,5,0.5
BT 7.75,-2.4,16.25 0,0,0,1 0.5,5,0.5
BT 8.25,-2.4,16.25 0,0,0,1 0.5,5,0.5
BT 8.75,-2.4,16.25 0,0,0,1 0.5,5,0.5
BT 9.25,-2.4,16.25 0,0,0,1 0.5,5,0.5
BT 9.75,-2.4,16.25 0,0,0,1 0.5,5,0.5
BT 10.25,-2.4,16.25 0,0,0,1 0.5,5,0.5
BT 10.75,-2.4,16.25 0,0,0,1 0.5,5,0.5
BT 11.25,-2.4,16.25 0,0,0,1 0.5,5,0.5
BT 11.75,-2.4,16.25 0,0,0,1 0.5,5,0.5
BT 12.25,-2.4,16.25 0,0,0,1 0.5,5,0.5
BT 12.75,-2.4,16.25 0,0,0,1 0.5,5,0.5
BT 13.25,-2.4,16.25 0,0,0,1 0.5,5,0.5
BT 13.75,-2.4,16.25 0,0,0,1 0.5,5,0.5
BT 14.25,-2.4,16.25 0,0,0,1 0.5,5,0.5
BT 14.75,-2.4,16.25 0,0,0,1 0.5,5,0.5
BT 15.25,-2.4,16.25 0,0,0,1 0.5,5,0.5
BT -14.25,-2.4,15.75 0,0,0,1 0.5,5,0.5
BT -13.75,-2.4,15.75 0,0,0,1 0.5,5,0.5
BT -13.25,-2.4,15.75 0,0,0,1 0.5,5,0.5
BT -12.75,-2.4,15.75 0,0,0,1 0.5,5,0.5
BT -12.25,-2.4,15.75 0,0,0,1 0.5,5,0.5
BT -11.75,-2.4,15.75 0,0,0,1 0.5,5,0.5
BT -11.25,-2.4,15.75 0,0,0,1 0.5,5,0.5
BT -10.75,-2.4,15.75 0,0,0,1 0.5,5,0.5
BT -10.25,-2.4,15.75 0,0,0,1 0.5,5,0.5
BT -9.75,-2.4,15.75 0,0,0,1 0.5,5,0.5
BT -9.25,-2.4,15.75 0,0,0,1 0.5,5,0.5
BT -8.75,-2.4,15.75 0,0,0,1 0.5,5,0.5
BT -8.25,-2.4,15.75 0,0,0,1 0.5,5,0.5
BT -7.75,-2.4,15.75 0,0,0,1 0.5,5,0.5
BT -7.25,-2.4,15.75 0,0,0,1 0.5,5,0.5
BT -6.75,-2.4,15.75 0,0,0,1 0.5,5,0.5
BT -6.25,-2.4,15.75 0,0,0,1 0.5,5,0.5
BT -5.75,-2.4,15.75 0,0,0,1 0.5,5,0.5
BT -5.25,-2.4,15.75 0,0,0,1 0.5,5,0.5
BT -4.75,-2.4,15.75 0,0,0,1 0.5,5,0.5
BT 4.75,-2.4,15.75 0,0,0,1 0.5,5,0.5
BT 5.25,-2.4,15.75 0,0,0,1 0.5,5,0.5
BT 5.75,-2.4,15.75 0,0,0,1 0.5,5,0.5
BT 6.25,-2.4,15.75 0,0,0,1 0.5,5,0.5
BT 6.75,-2.4,15.75 0,0,0,1 0.5,5,0.5
BT 7.25,-2.4,15.75 0,0,0,1 0.5,5,0.5
BT 7.75,-2.4,15.75 0,0,0,1 0.5,5,0.5
BT 8.25,-2.4,15.75 0,0,0,1 0.5,5,0.5
BT 8.75,-2.4,15.75 0,0,0,1 0.5,5,0.5
BT 9.25,-2.4,15.75 0,0,0,1 0.5,5,0.5
BT 9.75,-2.4,15.75 0,0,0,1 0.5,5,0.5
BT 10.25,-2.4,15.75 0,0,0,1 0.5,5,0.5
BT 10.75,-2.4,15.75 0,0,0,1 0.5,5,0.5
BT 11.25,-2.4,15.75 0,0,0,1 0.5,5,0.5
BT 11.75,-2.4,15.75 0,0,0,1 0.5,5,0.5
BT 12.25,-2.4,15.75 0,0,0,1 0.5,5,0.5
BT 12.75,-2.4,15.75 0,0,0,1 0.5,5,0.5
BT 13.25,-2.4,15.75 0,0,0,1 0.5,5,0.5
BT 13.75,-2.4,15.75 0,0,0,1 0.5,5,0.5
BT 14.25,-2.4,15.75 0,0,0,1 0.5,5,0.5
BT -14.25,-2.4,15.25 0,0,0,1 0.5,5,0.5
BT -13.75,-2.4,15.25 0,0,0,1 0.5,5,0.5
BT -13.25,-2.4,15.25 0,0,0,1 0.5,5,0.5
BT -12.75,-2.4,15.25 0,0,0,1 0.5,5,0.5
BT -12.25,-2.4,15.25 0,0,0,1 0.5,5,0.5
BT -11.75,-2.4,15.25 0,0,0,1 0.5,5,0.5
BT -11.25,-2.4,15.25 0,0,0,1 0.5,5,0.5
BT -10.75,-2.4,15.25 0,0,0,1 0.5,5,0.5
BT -10.25,-2.4,15.25 0,0,0,1 0.5,5,0.5
BT -9.75,-2.4,15.25 0,0,0,1 0.5,5,0.5
BT -9.25,-2.4,15.25 0,0,0,1 0.5,5,0.5
BT -8.75,-2.4,15.25 0,0,0,1 0.5,5,0.5
BT -8.25,-2.4,15.25 0,0,0,1 0.5,5,0.5
BT -7.75,-2.4,15.25 0,0,0,1 0.5,5,0.5
BT -7.25,-2.4,15.25 0,0,0,1 0.5,5,0.5
BT -6.75,-2.4,15.25 0,0,0,1 0.5,5,0.5
BT -6.25,-2.4,15.25 0,0,0,1 0.5,5,0.5
BT -5.75,-2.4,15.25 0,0,0,1 0.5,5,0.5
BT -5.25,-2.4,15.25 0,0,0,1 0.5,5,0.5
BT -4.75,-2.4,15.25 0,0,0,1 0.5,5,0.5
BT 4.75,-2.4,15.25 0,0,0,1 0.5,5,0.5
BT 5.25,-2.4,15.25 0,0,0,1 0.5,5,0.5
BT 5.75,-2.4,15.25 0,0,0,1 0.5,5,0.5
BT 6.25,-2.4,15.25 0,0,0,1 0.5,5,0.5
BT 6.75,-2.4,15.25 0,0,0,1 0.5,5,0.5
BT 7.25,-2.4,15.25 0,0,0,1 0.5,5,0.5
BT 7.75,-2.4,15.25 0,0,0,1 0.5,5,0.5
BT 8.25,-2.4,15.25 0,0,0,1 0.5,5,0.5
BT 8.75,-2.4,15.25 0,0,0,1 0.5,5,0.5
BT 9.25,-2.4,15.25 0,0,0,1 0.5,5,0.5
BT 9.75,-2.4,15.25 0,0,0,1 0.5,5,0.5
BT 10.25,-2.4,15.25 0,0,0,1 0.5,5,0.5
BT 10.75,-2.4,15.25 0,0,0,1 0.5,5,0.5
BT 11.25,-2.4,15.25 0,0,0,1 0.5,5,0.5
BT 11.75,-2.4,15.25 0,0,0,1 0.5,5,0.5
BT 12.25,-2.4,15.25 0,0,0,1 0.5,5,0.5
BT 12.75,-2.4,15.25 0,0,0,1 0.5,5,0.5
BT 13.25,-2.4,15.25 0,0,0,1 0.5,5,0.5
BT 13.75,-2.4,15.25 0,0,0,1 0.5,5,0.5
BT 14.25,-2.4,15.25 0,0,0,1 0.5,5,0.5
BT -14.25,-2.4,14.75 0,0,0,1 0.5,5,0.5
BT -13.75,-2.4,14.75 0,0,0,1 0.5,5,0.5
BT -13.25,-2.4,14.75 0,0,0,1 0.5,5,0.5
BT -12.75,-2.4,14.75 0,0,0,1 0.5,5,0.5
BT -12.25,-2.4,14.75 0,0,0,1 0.5,5,0.5
BT -11.75,-2.4,14.75 0,0,0,1 0.5,5,0.5
BT -11.25,-2.4,14.75 0,0,0,1 0.5,5,0.5
BT -10.75,-2.4,14.75 0,0,0,1 0.5,5,0.5
BT -10.25,-2.4,14.75 0,0,0,1 0.5,5,0.5
BT -9.75,-2.4,14.75 0,0,0,1 0.5,5,0.5
BT -9.25,-2.4,14.75 0,0,0,1 0.5,5,0.5
BT -8.75,-2.4,14.75 0,0,0,1 0.5,5,0.5
BT -8.25,-2.4,14.75 0,0,0,1 0.5,5,0.5
BT -7.75,-2.4,14.75 0,0,0,1 0.5,5,0.5
BT -7.25,-2.4,14.75 0,0,0,1 0.5,5,0.5
BT -6.75,-2.4,14.75 0,0,0,1 0.5,5,0.5
BT -6.25,-2.4,14.75 0,0,0,1 0.5,5,0.5
BT -5.75,-2.4,14.75 0,0,0,1 0.5,5,0.5
BT -5.25,-2.4,14.75 0,0,0,1 0.5,5,0.5
BT -4.75,-2.4,14.75 0,0,0,1 0.5,5,0.5
BT 4.75,-2.4,14.75 0,0,0,1 0.5,5,0.5
BT 5.25,-2.4,14.75 0,0,0,1 0.5,5,0.5
BT 5.75,-2.4,14.75 0,0,0,1 0.5,5,0.5
BT 6.25,-2.4,14.75 0,0,0,1 0.5,5,0.5
BT 6.75,-2.4,14.75 0,0,0,1 0.5,5,0.5
BT 7.25,-2.4,14.75 0,0,0,1 0.5,5,0.5
BT 7.75,-2.4,14.75 0,0,0,1 0.5,5,0.5
BT 8.25,-2.4,14.75 0,0,0,1 0.5,5,0.5
