B1-10_1 -4.00002,0.124107,7.50005 0,0,0,1 1,5,1
B1-1_2 -3.00001,0.163114,16.5001 0,0,0,1 1,5,1
B1-2_2 -3.00001,-0.193201,15.5001 0,0,0,1 1,5,1
B1-3_2 -3.00002,-0.635556,14.5001 0,0,0,1 1,5,1
B1-4_2 -3.00002,-1.1467,13.5001 0,0,0,1 1,5,1
B1-5_2 -3.00002,-1.70673,12.5001 0,0,0,1 1,5,1
B1-6_2 -3.00002,-2.29378,11.5001 0,0,0,1 1,5,1
B1-7_2 -3.00002,-1.91503,10.5001 0,0,0,1 1,5,1
B1-8_2 -3.00002,-1.34274,9.50005 0,0,0,1 1,5,1
B1-9_2 -3.00002,-0.811678,8.50006 0,0,0,1 1,5,1
B1-10_2 -3.00002,-0.342549,7.50004 0,0,0,1 1,5,1
B1-1_3 -2.00001,0.463899,16.5001 0,0,0,1 1,5,1
B1-2_3 -2.00001,0.232518,15.5001 0,0,0,1 1,5,1
B1-3_3 -2.00001,-0.101501,14.5001 0,0,0,1 1,5,1
B1-4_3 -2.00001,-0.525145,13.5001 0,0,0,1 1,5,1
B1-5_3 -2.00001,-1.02189,12.5001 0,0,0,1 1,5,1
B1-6_3 -2.00001,-1.57237,11.5001 0,0,0,1 1,5,1
B1-7_3 -2.00001,-2.15513,10.5001 0,0,0,1 1,5,1
B1-8_3 -2.00001,-2.05258,9.50006 0,0,0,1 1,5,1
B1-9_3 -2.00001,-1.47383,8.50006 0,0,0,1 1,5,1
B1-10_3 -2.00001,-0.931181,7.50005 0,0,0,1 1,5,1
B1-1_4 -1.00001,0.594906,16.5001 0,0,0,1 1,5,1
B1-2_4 -1.00001,0.502178,15.5001 0,0,0,1 1,5,1
B1-3_4 -1,0.296289,14.5001 0,0,0,1 1,5,1
B1-4_4 -1.00001,-0.0147281,13.5001 0,0,0,1 1,5,1
B1-5_4 -1,-0.418752,12.5001 0,0,0,1 1,5,1
B1-6_4 -1,-0.900028,11.5001 0,0,0,1 1,5,1
B1-7_4 -1.00001,-1.4398,10.5001 0,0,0,1 1,5,1
B1-8_4 -1.00001,-2.017,9.50006 0,0,0,1 1,5,1
B1-9_4 -1,-2.19088,8.50005 0,0,0,1 1,5,1
B1-10_4 -1,-1.60689,7.50005 0,0,0,1 1,5,1
B1-1_5 2.38419e-06,0.548366,16.5001 0,0,0,1 1,5,1
B1-2_5 2.38419e-06,0.599785,15.5001 0,0,0,1 1,5,1
B1-3_5 2.86102e-06,0.534239,14.5001 0,0,0,1 1,5,1
B1-4_5 2.38419e-06,0.354282,13.5001 0,0,0,1 1,5,1
B1-5_5 1.19209e-06,0.066932,12.5001 0,0,0,1 1,5,1
B1-6_5 5.96046e-06,-0.316602,11.5001 0,0,0,1 1,5,1
B1-7_5 6.67572e-06,-0.78138,10.5001 0,0,0,1 1,5,1
B1-8_5 -2.38419e-06,-1.30928,9.50006 0,0,0,1 1,5,1
B1-9_5 0,-1.87969,8.50006 0,0,0,1 1,5,1
B1-10_5 2.14577e-06,-2.32962,7.50005 0,0,0,1 1,5,1
B1-1_6 1.00001,0.327037,16.5001 0,0,0,1 1,5,1
B1-2_6 1.00002,0.519554,15.5001 0,0,0,1 1,5,1
B1-3_6 1.00001,0.598234,14.5001 0,0,0,1 1,5,1
B1-4_6 1.00001,0.560008,13.5001 0,0,0,1 1,5,1
B1-5_6 1.00001,0.406366,12.5001 0,0,0,1 1,5,1
B1-6_6 1,0.143301,11.5001 0,0,0,1 1,5,1
B1-7_6 1.00001,-0.218931,10.5001 0,0,0,1 1,5,1
B1-8_6 1.00001,-0.666206,9.50006 0,0,0,1 1,5,1
B1-9_6 1.00001,-1.18108,8.50006 0,0,0,1 1,5,1
B1-10_6 1.00001,-1.74349,7.50005 0,0,0,1 1,5,1
B1-1_7 2.00001,-0.0559566,16.5001 0,0,0,1 1,5,1
B1-2_7 2.00002,0.266242,15.5001 0,0,0,1 1,5,1
B1-3_7 2.00001,0.484484,14.5001 0,0,0,1 1,5,1
B1-4_7 2.00002,0.590256,13.5001 0,0,0,1 1,5,1
B1-5_7 2.00002,0.579433,12.5001 0,0,0,1 1,5,1
B1-6_7 2.00002,0.452441,11.5001 0,0,0,1 1,5,1
B1-7_7 2.00002,0.214222,10.5001 0,0,0,1 1,5,1
B1-8_7 2.00002,-0.125923,9.50007 0,0,0,1 1,5,1
B1-9_7 2.00002,-0.554743,8.50006 0,0,0,1 1,5,1
B1-10_7 2.00001,-1.05551,7.50005 0,0,0,1 1,5,1
B1-1_8 3.00002,-0.577911,16.5001 0,0,0,1 1,5,1
B1-2_8 3.00002,-0.145134,15.5001 0,0,0,1 1,5,1
B1-3_8 3.00002,0.199732,14.5001 0,0,0,1 1,5,1
B1-4_8 3.00002,0.443229,13.5001 0,0,0,1 1,5,1
B1-5_8 3.00002,0.575868,12.5001 0,0,0,1 1,5,1
B1-6_8 3.00002,0.592472,11.5001 0,0,0,1 1,5,1
B1-7_8 3.00002,0.492394,10.5001 0,0,0,1 1,5,1
B1-8_8 3.00002,0.279538,9.50006 0,0,0,1 1,5,1
B1-9_8 3.00002,-0.0377999,8.50006 0,0,0,1 1,5,1
B1-10_8 3.00002,-0.447241,7.50005 0,0,0,1 1,5,1
B1-1_9 4.00003,-1.2079,16.5001 0,0,0,1 1,5,1
B1-2_9 4.00003,-0.690186,15.5001 0,0,0,1 1,5,1
B1-3_9 4.00004,-0.239145,14.5001 0,0,0,1 1,5,1
B1-4_9 4.00003,0.127652,13.5001 0,0,0,1 1,5,1
B1-5_9 4.00002,0.395885,12.5001 0,0,0,1 1,5,1
B1-6_9 4.00003,0.555101,11.5001 0,0,0,1 1,5,1
B1-7_9 4.00004,0.599096,10.5001 0,0,0,1 1,5,1
B1-8_9 4.00003,0.52615,9.50006 0,0,0,1 1,5,1
B1-9_9 4.00002,0.339107,8.50006 0,0,0,1 1,5,1
B1-10_9 4.00002,0.0452638,7.50005 0,0,0,1 1,5,1
B1-L2 -5.00003,-2.22853,13.5001 0,0,0,1 1,5,1
B1-L1 -6.00004,-1.50978,13.5001 0,0,0,1 1,5,1
B1-R2 5.00004,-0.337784,13.5001 0,0,0,1 1,5,1
B1-R1 6.00004,-0.92545,13.5001 0,0,0,1 1,5,1
B2-1_1 -7.00004,1.40868,6.50004 0,0,0,1 1,3,1
B2-2_1 -7.00004,1.14678,5.50004 0,0,0,1 1,3,1
B2-3_1 -7.00004,0.785576,4.50003 0,0,0,1 1,3,1
B2-4_1 -7.00004,0.339153,3.50002 0,0,0,1 1,3,1
B2-1_2 -6.00003,1.5802,6.50004 0,0,0,1 1,3,1
B2-2_2 -6.00004,1.45447,5.50003 0,0,0,1 1,3,1
B2-3_2 -6.00004,1.21744,4.50003 0,0,0,1 1,3,1
B2-4_2 -6.00004,0.878351,3.50002 0,0,0,1 1,3,1
B2-1_3 -5.00003,1.57503,6.50004 0,0,0,1 1,3,1
B2-2_3 -5.00003,1.59293,5.50003 0,0,0,1 1,3,1
B2-3_3 -5.00003,1.49413,4.50003 0,0,0,1 1,3,1
B2-4_3 -5.00003,1.28249,3.50003 0,0,0,1 1,3,1
B2-1_4 -4.00003,1.3935,6.50004 0,0,0,1 1,3,1
B2-2_4 -4.00002,1.55396,5.50004 0,0,0,1 1,3,1
B2-3_4 -4.00003,1.59925,4.50003 0,0,0,1 1,3,1
B2-4_4 -4.00003,1.52759,3.50003 0,0,0,1 1,3,1
B2-1_5 -3.00002,1.04635,6.50005 0,0,0,1 1,3,1
B2-2_5 -3.00002,1.33988,5.50003 0,0,0,1 1,3,1
B2-3_5 -3.00002,1.52656,4.50003 0,0,0,1 1,3,1
B2-4_5 -3.00002,1.59914,3.50002 0,0,0,1 1,3,1
B2-1_6 -2.00001,0.554189,6.50004 0,0,0,1 1,3,1
B2-2_6 -2.00001,0.963361,5.50004 0,0,0,1 1,3,1
B2-3_6 -2.00001,1.28038,4.50003 0,0,0,1 1,3,1
B2-4_6 -2.00001,1.49289,3.50002 0,0,0,1 1,3,1
B2-1_7 -1.00001,-0.0538313,6.50005 0,0,0,1 1,3,1
B2-2_7 -1,0.446741,5.50003 0,0,0,1 1,3,1
B2-3_7 -1,0.875302,4.50002 0,0,0,1 1,3,1
B2-4_7 -1.00001,1.21514,3.50002 0,0,0,1 1,3,1
B2-1_8 1.66893e-06,-0.741657,6.50004 0,0,0,1 1,3,1
B2-2_8 3.57628e-07,-0.179363,5.50003 0,0,0,1 1,3,1
B2-3_8 1.54972e-06,0.335331,4.50003 0,0,0,1 1,3,1
B2-4_8 3.57628e-07,0.782362,3.50002 0,0,0,1 1,3,1
B2-1_9 1.00001,-1.3315,6.50004 0,0,0,1 1,3,1
B2-2_9 1.00001,-0.877831,5.50003 0,0,0,1 1,3,1
B2-3_9 1.00001,-0.307516,4.50003 0,0,0,1 1,3,1
B2-4_9 1.00001,0.220201,3.50002 0,0,0,1 1,3,1
B2-1_10 2.00001,-0.608704,6.50004 0,0,0,1 1,3,1
B2-2_10 2.00001,-1.19275,5.50004 0,0,0,1 1,3,1
B2-3_10 2.00001,-1.01513,4.50003 0,0,0,1 1,3,1
B2-4_10 2.00001,-0.438011,3.50002 0,0,0,1 1,3,1
B2-1_11 3.00002,0.0671736,6.50004 0,0,0,1 1,3,1
B2-2_11 3.00003,-0.47561,5.50003 0,0,0,1 1,3,1
B2-3_11 3.00002,-1.05445,4.50002 0,0,0,1 1,3,1
B2-4_11 3.00002,-1.15325,3.50002 0,0,0,1 1,3,1
B2-1_12 4.00002,0.656081,6.50005 0,0,0,1 1,3,1
B2-2_12 4.00003,0.186721,5.50003 0,0,0,1 1,3,1
B2-3_12 4.00003,-0.344498,4.50003 0,0,0,1 1,3,1
B2-4_12 4.00003,-0.916878,3.50002 0,0,0,1 1,3,1
B2-1_13 5.00004,1.12309,6.50004 0,0,0,1 1,3,1
B2-2_13 5.00003,0.754991,5.50003 0,0,0,1 1,3,1
B2-3_13 5.00004,0.302872,4.50003 0,0,0,1 1,3,1
B2-4_13 5.00004,-0.215654,3.50002 0,0,0,1 1,3,1
B2-1_14 6.00004,1.44053,6.50004 0,0,0,1 1,3,1
B2-2_14 6.00004,1.1955,5.50003 0,0,0,1 1,3,1
B2-3_14 6.00004,0.849286,4.50003 0,0,0,1 1,3,1
B2-4_14 6.00003,0.415354,3.50002 0,0,0,1 1,3,1
B2-1_15 7.00004,1.58956,6.50004 0,0,0,1 1,3,1
B2-2_15 7.00004,1.48215,5.50003 0,0,0,1 1,3,1
B2-3_15 7.00004,1.26236,4.50003 0,0,0,1 1,3,1
B2-4_15 7.00004,0.938756,3.50002 0,0,0,1 1,3,1
BT 9.75,-2.4,0.75 0,0,0,1 0.5,5,0.5
BT -0.75,-2.4,18.75 0,0,0,1 0.5,5,0.5
BT -0.25,-2.4,18.75 0,0,0,1 0.5,5,0.5
BT 0.25,-2.4,18.75 0,0,0,1 0.5,5,0.5
BT 0.75,-2.4,18.75 0,0,0,1 0.5,5,0.5
BT 1.25,-2.4,18.75 0,0,0,1 0.5,5,0.5
BT -1.75,-2.4,18.25 0,0,0,1 0.5,5,0.5
BT -1.25,-2.4,18.25 0,0,0,1 0.5,5,0.5
BT -0.75,-2.4,18.25 0,0,0,1 0.5,5,0.5
BT -0.25,-2.4,18.25 0,0,0,1 0.5,5,0.5
BT 0.25,-2.4,18.25 0,0,0,1 0.5,5,0.5
BT 0.75,-2.4,18.25 0,0,0,1 0.5,5,0.5
BT 1.25,-2.4,18.25 0,0,0,1 0.5,5,0.5
BT 1.75,-2.4,18.25 0,0,0,1 0.5,5,0.5
BT -2.25,-2.4,17.75 0,0,0,1 0.5,5,0.5
BT -1.75,-2.4,17.75 0,0,0,1 0.5,5,0.5
BT -1.25,-2.4,17.75 0,0,0,1 0.5,5,0.5
BT -0.75,-2.4,17.75 0,0,0,1 0.5,5,0.5
BT -0.25,-2.4,17.75 0,0,0,1 0.5,5,0.5
BT 0.25,-2.4,17.75 0,0,0,1 0.5,5,0.5
BT 0.75,-2.4,17.75 0,0,0,1 0.5,5,0.5
BT 1.25,-2.4,17.75 0,0,0,1 0.5,5,0.5
BT 1.75,-2.4,17.75 0,0,0,1 0.5,5,0.5
BT 2.25,-2.4,17.75 0,0,0,1 0.5,5,0.5
BT -2.75,-2.4,17.25 0,0,0,1 0.5,5,0.5
BT -2.25,-2.4,17.25 0,0,0,1 0.5,5,0.5
BT -1.75,-2.4,17.25 0,0,0,1 0.5,5,0.5
BT -1.25,-2.4,17.25 0,0,0,1 0.5,5,0.5
BT -0.75,-2.4,17.25 0,0,0,1 0.5,5,0.5
BT -0.25,-2.4,17.25 0,0,0,1 0.5,5,0.5
BT 0.25,-2.4,17.25 0,0,0,1 0.5,5,0.5
BT 0.75,-2.4,17.25 0,0,0,1 0.5,5,0.5
BT 1.25,-2.4,17.25 0,0,0,1 0.5,5,0.5
BT 1.75,-2.4,17.25 0,0,0,1 0.5,5,0.5
BT 2.25,-2.4,17.25 0,0,0,1 0.5,5,0.5
BT 2.75,-2.4,17.25 0,0,0,1 0.5,5,0.5
BT -15.25,-2.4,16.75 0,0,0,1 0.5,5,0.5
BT -14.75,-2.4,16.75 0,0,0,1 0.5,5,0.5
BT -14.25,-2.4,16.75 0,0,0,1 0.5,5,0.5
BT -13.75,-2.4,16.75 0,0,0,1 0.5,5,0.5
BT -13.25,-2.4,16.75 0,0,0,1 0.5,5,0.5
BT -12.75,-2.4,16.75 0,0,0,1 0.5,5,0.5
BT -12.25,-2.4,16.75 0,0,0,1 0.5,5,0.5
BT -11.75,-2.4,16.75 0,0,0,1 0.5,5,0.5
BT -11.25,-2.4,16.75 0,0,0,1 0.5,5,0.5
BT -10.75,-2.4,16.75 0,0,0,1 0.5,5,0.5
BT -10.25,-2.4,16.75 0,0,0,1 0.5,5,0.5
BT -9.75,-2.4,16.75 0,0,0,1 0.5,5,0.5
BT -9.25,-2.4,16.75 0,0,0,1 0.5,5,0.5
BT -8.75,-2.4,16.75 0,0,0,1 0.5,5,0.5
BT -8.25,-2.4,16.75 0,0,0,1 0.5,5,0.5
BT -7.75,-2.4,16.75 0,0,0,1 0.5,5,0.5
BT -7.25,-2.4,16.75 0,0,0,1 0.5,5,0.5
BT -6.75,-2.4,16.75 0,0,0,1 0.5,5,0.5
BT -6.25,-2.4,16.75 0,0,0,1 0.5,5,0.5
BT -5.75,-2.4,16.75 0,0,0,1 0.5,5,0.5
BT -5.25,-2.4,16.75 0,0,0,1 0.5,5,0.5
BT -4.75,-2.4,16.75 0,0,0,1 0.5,5,0.5
BT 4.75,-2.4,16.75 0,0,0,1 0.5,5,0.5
BT 5.25,-2.4,16.75 0,0,0,1 0.5,5,0.5
BT 5.75,-2.4,16.75 0,0,0,1 0.5,5,0.5
BT 6.25,-2.4,16.75 0,0,0,1 0.5,5,0.5
BT 6.75,-2.4,16.75 0,0,0,1 0.5,5,0.5
BT 7.25,-2.4,16.75 0,0,0,1 0.5,5,0.5
BT 7.75,-2.4,16.75 0,0,0,1 0.5,5,0.5
BT 8.25,-2.4,16.75 0,0,0,1 0.5,5,0.5
BT 8.75,-2.4,16.75 0,0,0,1 0.5,5,0.5
BT 9.25,-2.4,16.75 0,0,0,1 0.5,5,0.5
BT 9.75,-2.4,16.75 0,0,0,1 0.5,5,0.5
BT 10.25,-2.4,16.75 0,0,0,1 0.5,5,0.5
BT 10.75,-2.4,16.75 0,0,0,1 0.5,5,0.5
BT 11.25,-2.4,16.75 0,0,0,1 0.5,5,0.5
BT 11.75,-2.4,16.75 0,0,0,1 0.5,5,0.5
BT 12.25,-2.4,16.75 0,0,0,1 0.5,5,0.5
BT 12.75,-2.4,16.75 0,0,0,1 0.5,5,0.5
BT 13.25,-2.4,16.75 0,0,0,1 0.5,5,0.5
BT 13.75,-2.4,16.75 0,0,0,1 0.5,5,0.5
BT 14.25,-2.4,16.75 0,0,0,1 0.5,5,0.5
BT 14.75,-2.4,16.75 0,0,0,1 0.5,5,0.5
BT 15.25,-2.4,16.75 0,0,0,1 0.5,5,0.5
BT -15.25,-2.4,16.25 0,0,0,1 0.5,5,0.5
BT -14.75,-2.4,16.25 0,0,0,1 0.5,5,0.5
BT -14.25,-2.4,16.25 0,0,0,1 0.5,5,0.5
BT -13.75,-2.4,16.25 0,0,0,1 0.5,5,0.5
BT -13.25,-2.4,16.25 0,0,0,1 0.5,5,0.5
BT -12.75,-2.4,16.25 0,0,0,1 0.5,5,0.5
BT -12.25,-2.4,16.25 0,0,0,1 0.5,5,0.5
BT -11.75,-2.4,16.25 0,0,0,1 0.5,5,0.5
BT -11.25,-2.4,16.25 0,0,0,1 0.5,5,0.5
BT -10.75,-2.4,16.25 0,0,0,1 0.5,5,0.5
BT -10.25,-2.4,16.25 0,0,0,1 0.5,5,0.5
BT -9.75,-2.4,16.25 0,0,0,1 0.5,5,0.5
BT -9.25,-2.4,16.25 0,0,0,1 0.5,5,0.5
BT -8.75,-2.4,16.25 0,0,0,1 0.5,5,0.5
BT -8.25,-2.4,16.25 0,0,0,1 0.5,5,0.5
BT -7.75,-2.4,16.25 0,0,0,1 0.5,5,0.5
BT -7.25,-2.4,16.25 0,0,0,1 0.5,5,0.5
BT -6.75,-2.4,16.25 0,0,0,1 0.5,5,0.5
BT -6.25,-2.4,16.25 0,0,0,1 0.5,5,0.5
BT -5.75,-2.4,16.25 0,0,0,1 0.5,5,0.5
BT -5.25,-2.4,16.25 0,0,0,1 0.5,5,0.5
BT -4.75,-2.4,16.25 0,0,0,1 0.5,5,0.5
BT 4.75,-2.4,16.25 0,0,0,1 0.5,5,0.5
BT 5.25,-2.4,16.25 0,0,0,1 0.5,5,0.5
BT 5.75,-2.4,16.25 0,0,0,1 0.5,5,0.5
BT 6.25,-2.4,16.25 0,0,0,1 0.5,5,0.5
BT 6.75,-2.4,16.25 0,0,0,1 0.5,5,0.5
BT 7.25,-2.4,16.25 0,0,0,1 0.5,5,0.5
BT 7.75,-2.4,16.25 0,0,0,1 0.5,5,0.5
BT 8.25,-2.4,16.25 0,0,0,1 0.5,5,0.5
BT 8.75,-2.4,16.25 0,0,0,1 0.5,5,0.5
BT 9.25,-2.4,16.25 0,0,0,1 0.5,5,0.5
BT 9.75,-2.4,16.25 0,0,0,1 0.5,5,0.5
BT 10.25,-2.4,16.25 0,0,0,1 0.5,5,0.5
BT 10.75,-2.4,16.25 0,0,0,1 0.5,5,0.5
BT 11.25,-2.4,16.25 0,0,0,1 0.5,5,0.5
BT 11.75,-2.4,16.25 0,0,0,1 0.5,5,0.5
BT 12.25,-2.4,16.25 0,0,0,1 0.5,5,0.5
BT 12.75,-2.4,16.25 0,0,0,1 0.5,5,0.5
BT 13.25,-2.4,16.25 0,0,0,1 0.5,5,0.5
BT 13.75,-2.4,16.25 0,0,0,1 0.5,5,0.5
BT 14.25,-2.4,16.25 0,0,0,1 0.5,5,0.5
BT 14.75,-2.4,16.25 0,0,0,1 0.5,5,0.5
BT 15.25,-2.4,16.25 0,0,0,1 0.5,5,0.5
BT -14.25,-2.4,15.75 0,0,0,1 0.5,5,0.5
BT -13.75,-2.4,15.75 0,0,0,1 0.5,5,0.5
BT -13.25,-2.4,15.75 0,0,0,1 0.5,5,0.5
BT -12.75,-2.4,15.75 0,0,0,1 0.5,5,0.5
BT -12.25,-2.4,15.75 0,0,0,1 0.5,5,0.5
BT -11.75,-2.4,15.75 0,0,0,1 0.5,5,0.5
BT -11.25,-2.4,15.75 0,0,0,1 0.5,5,0.5
BT -10.75,-2.4,15.75 0,0,0,1 0.5,5,0.5
BT -10.25,-2.4,15.75 0,0,0,1 0.5,5,0.5
BT -9.75,-2.4,15.75 0,0,0,1 0.5,5,0.5
BT -9.25,-2.4,15.75 0,0,0,1 0.5,5,0.5
BT -8.75,-2.4,15.75 0,0,0,1 0.5,5,0.5
BT -8.25,-2.4,15.75 0,0,0,1 0.5,5,0.5
BT -7.75,-2.4,15.75 0,0,0,1 0.5,5,0.5
BT -7.25,-2.4,15.75 0,0,0,1 0.5,5,0.5
BT -6.75,-2.4,15.75 0,0,0,1 0.5,5,0.5
BT -6.25,-2.4,15.75 0,0,0,1 0.5,5,0.5
BT -5.75,-2.4,15.75 0,0,0,1 0.5,5,0.5
BT -5.25,-2.4,15.75 0,0,0,1 0.5,5,0.5
BT -4.75,-2.4,15.75 0,0,0,1 0.5,5,0.5
BT 4.75,-2.4,15.75 0,0,0,1 0.5,5,0.5
BT 5.25,-2.4,15.75 0,0,0,1 0.5,5,0.5
BT 5.75,-2.4,15.75 0,0,0,1 0.5,5,0.5
BT 6.25,-2.4,15.75 0,0,0,1 0.5,5,0.5
BT 6.75,-2.4,15.75 0,0,0,1 0.5,5,0.5
BT 7.25,-2.4,15.75 0,0,0,1 0.5,5,0.5
BT 7.75,-2.4,15.75 0,0,0,1 0.5,5,0.5
BT 8.25,-2.4,15.75 0,0,0,1 0.5,5,0.5
BT 8.75,-2.4,15.75 0,0,0,1 0.5,5,0.5
BT 9.25,-2.4,15.75 0,0,0,1 0.5,5,0.5
BT 9.75,-2.4,15.75 0,0,0,1 0.5,5,0.5
BT 10.25,-2.4,15.75 0,0,0,1 0.5,5,0.5
BT 10.75,-2.4,15.75 0,0,0,1 0.5,5,0.5
BT 11.25,-2.4,15.75 0,0,0,1 0.5,5,0.5
BT 11.75,-2.4,15.75 0,0,0,1 0.5,5,0.5
BT 12.25,-2.4,15.75 0,0,0,1 0.5,5,0.5
BT 12.75,-2.4,15.75 0,0,0,1 0.5,5,0.5
BT 13.25,-2.4,15.75 0,0,0,1 0.5,5,0.5
BT 13.75,-2.4,15.75 0,0,0,1 0.5,5,0.5
BT 14.25,-2.4,15.75 0,0,0,1 0.5,5,0.5
BT -14.25,-2.4,15.25 0,0,0,1 0.5,5,0.5
BT -13.75,-2.4,15.25 0,0,0,1 0.5,5,0.5
BT -13.25,-2.4,15.25 0,0,0,1 0.5,5,0.5
BT -12.75,-2.4,15.25 0,0,0,1 0.5,5,0.5
BT -12.25,-2.4,15.25 0,0,0,1 0.5,5,0.5
BT -11.75,-2.4,15.25 0,0,0,1 0.5,5,0.5
BT -11.25,-2.4,15.25 0,0,0,1 0.5,5,0.5
BT -10.75,-2.4,15.25 0,0,0,1 0.5,5,0.5
BT -10.25,-2.4,15.25 0,0,0,1 0.5,5,0.5
BT -9.75,-2.4,15.25 0,0,0,1 0.5,5,0.5
BT -9.25,-2.4,15.25 0,0,0,1 0.5,5,0.5
BT -8.75,-2.4,15.25 0,0,0,1 0.5,5,0.5
BT -8.25,-2.4,15.25 0,0,0,1 0.5,5,0.5
BT -7.75,-2.4,15.25 0,0,0,1 0.5,5,0.5
BT -7.25,-2.4,15.25 0,0,0,1 0.5,5,0.5
BT -6.75,-2.4,15.25 0,0,0,1 0.5,5,0.5
BT -6.25,-2.4,15.25 0,0,0,1 0.5,5,0.5
BT -5.75,-2.4,15.25 0,0,0,1 0.5,5,0.5
BT -5.25,-2.4,15.25 0,0,0,1 0.5,5,0.5
BT -4.75,-2.4,15.25 0,0,0,1 0.5,5,0.5
BT 4.75,-2.4,15.25 0,0,0,1 0.5,5,0.5
BT 5.25,-2.4,15.25 0,0,0,1 0.5,5,0.5
BT 5.75,-2.4,15.25 0,0,0,1 0.5,5,0.5
BT 6.25,-2.4,15.25 0,0,0,1 0.5,5,0.5
BT 6.75,-2.4,15.25 0,0,0,1 0.5,5,0.5
BT 7.25,-2.4,15.25 0,0,0,1 0.5,5,0.5
BT 7.75,-2.4,15.25 0,0,0,1 0.5,5,0.5
BT 8.25,-2.4,15.25 0,0,0,1 0.5,5,0.5
BT 8.75,-2.4,15.25 0,0,0,1 0.5,5,0.5
BT 9.25,-2.4,15.25 0,0,0,1 0.5,5,0.5
BT 9.75,-2.4,15.25 0,0,0,1 0.5,5,0.5
BT 10.25,-2.4,15.25 0,0,0,1 0.5,5,0.5
BT 10.75,-2.4,15.25 0,0,0,1 0.5,5,0.5
BT 11.25,-2.4,15.25 0,0,0,1 0.5,5,0.5
BT 11.75,-2.4,15.25 0,0,0,1 0.5,5,0.5
BT 12.25,-2.4,15.25 0,0,0,1 0.5,5,0.5
BT 12.75,-2.4,15.25 0,0,0,1 0.5,5,0.5
BT 13.25,-2.4,15.25 0,0,0,1 0.5,5,0.5
BT 13.75,-2.4,15.25 0,0,0,1 0.5,5,0.5
BT 14.25,-2.4,15.25 0,0,0,1 0.5,5,0.5
BT -14.25,-2.4,14.75 0,0,0,1 0.5,5,0.5
BT -13.75,-2.4,14.75 0,0,0,1 0.5,5,0.5
BT -13.25,-2.4,14.75 0,0,0,1 0.5,5,0.5
BT -12.75,-2.4,14.75 0,0,0,1 0.5,5,0.5
BT -12.25,-2.4,14.75 0,0,0,1 0.5,5,0.5
BT -11.75,-2.4,14.75 0,0,0,1 0.5,5,0.5
BT -11.25,-2.4,14.75 0,0,0,1 0.5,5,0.5
